horseName,raceDate,raceNum,horseAgeInDays,jockey,trainer,weight,raceDist,postPosition,track,surface,trackCondition,raceType,purse,finishPosition,adamSpeedInMPH,dataType,adamSpeedInMPHLag1,jockeyLag1,oddsLag1,weightLag1,raceDistLag1,surfaceLag1,purseLag1,raceTypeLag1,trackConditionLag1,finishPositionLag1
GAME KEEPER,2023-05-02T00:00:00Z,NA,1112,VAZQUEZ R A,LUKAS D WAYNE,118,2200,3,CD,D,FT,S,120000,4,35.93101245608432,train,36.630913618080825,SAEZ GABRIEL,300,118,1870,D,120000,S,FT,300
GAME KEEPER,2023-03-11T00:00:00Z,NA,1060,GAFFALIONE TYLER,LUKAS D WAYNE,121,1760,2,OP,D,FT,S,90000,6,35.946080878681975,train,35.93101245608432,VAZQUEZ R A,300,118,2200,D,120000,S,FT,300
GAME KEEPER,2023-02-25T00:00:00Z,NA,1046,CABRERA DAVID,LUKAS D WAYNE,122,1870,5,OP,D,SY,S,90000,4,35.85825442954907,train,35.946080878681975,GAFFALIONE TYLER,300,121,1760,D,90000,S,FT,300
GAME NIGHT,2017-08-06T00:00:00Z,NA,1939,USKE S,SIMON LINDA,122,1870,1,MTH,T,TF,M,20500,7,35.04351809436555,train,0,Other,300,0,3000,Other,0,Other,Other,300
GAME NIGHT,2017-07-22T00:00:00Z,NA,1924,HERNANDEZ CARLOS J,SIMON LINDA,124,1870,5,MTH,T,FM,M,13000,4,36.99941961694719,train,35.04351809436555,USKE S,300,122,1870,T,20500,M,TF,300
GAME NIGHT,2017-07-10T00:00:00Z,NA,1912,USKE S,SIMON LINDA,124,1870,3,PRX,T,FM,M,30000,6,35.888534434227815,train,36.99941961694719,HERNANDEZ CARLOS J,300,124,1870,T,13000,M,FM,300
GAME NIGHT,2017-06-24T00:00:00Z,NA,1896,USKE S,SIMON LINDA,122,1870,6,MTH,T,TF,M,19500,3,36.30065483534212,train,35.888534434227815,USKE S,300,124,1870,T,30000,M,FM,300
GAME NIGHT,2017-06-04T00:00:00Z,NA,1876,USKE S,SIMON LINDA,122,1870,10,MTH,T,FM,M,19500,4,36.85681248795528,train,36.30065483534212,USKE S,300,122,1870,T,19500,M,TF,300
GAME NIGHT,2017-05-20T00:00:00Z,NA,1861,USKE S,SIMON LINDA,122,1760,2,MTH,T,FM,M,13000,5,37.32890916632103,train,36.85681248795528,USKE S,300,122,1870,T,19500,M,FM,300
GAME NIGHT,2016-11-15T00:00:00Z,NA,1675,BOWMAN ADAM,SIMON LINDA,124,1830,8,PRX,D,FT,M,18000,8,34.038208767680445,train,37.32890916632103,USKE S,300,122,1760,T,13000,M,FM,300
GAME NIGHT,2016-10-17T00:00:00Z,NA,1646,USKE S,SIMON LINDA,123,1760,4,MED,T,FM,M,12500,5,37.06754530477759,train,34.038208767680445,BOWMAN ADAM,300,124,1830,D,18000,M,FT,300
GAME NIGHT,2016-08-12T00:00:00Z,NA,1580,USKE S,SIMON LINDA,122,1320,2,MTH,D,FT,M,22500,6,36.7047308319739,train,37.06754530477759,USKE S,300,123,1760,T,12500,M,FM,300
GAME NIGHT,2016-07-29T00:00:00Z,NA,1566,USKE S,SIMON LINDA,124,1320,3,MTH,D,SY,S,45000,7,36.125234145036124,train,36.7047308319739,USKE S,300,122,1320,D,22500,M,FT,300
GEEBOP,2017-08-02T00:00:00Z,NA,1935,CHIAPPE R,EPLEY STEVE JR,121,1650,1,DEL,T,FM,C,16000,2,37.043134672374045,train,0,Other,300,0,3000,Other,0,Other,Other,300
GEEBOP,2017-07-12T00:00:00Z,NA,1914,SPIETH S,EPLEY STEVE JR,122,1830,10,DEL,T,FM,C,16000,3,36.91136789450565,train,37.043134672374045,CHIAPPE R,300,121,1650,T,16000,C,FM,300
GEEBOP,2017-06-07T00:00:00Z,NA,1879,SPIETH S,EPLEY STEVE JR,124,1100,6,DEL,D,FT,M,18000,1,37.5,train,36.91136789450565,SPIETH S,300,122,1830,T,16000,C,FM,300
GEEBOP,2016-08-10T00:00:00Z,NA,1578,CHIAPPE R,EPLEY STEVE JR,124,1100,2,DEL,T,FM,M,17000,2,38.653152379316275,train,37.5,SPIETH S,300,124,1100,D,18000,M,FT,300
GEEBOP,2016-07-23T00:00:00Z,NA,1560,Other,EPLEY STEVE JR,123,1830,4,PEN,T,FM,M,18100,5,36.57951547133606,train,38.653152379316275,CHIAPPE R,300,124,1100,T,17000,M,FM,300
GENNIE HIGHWAY,2023-08-31T00:00:00Z,3,2725,BARBOSA JEIRON,CAPUANO PHILLIP,120,1830,6,DEL,T,FM,R,28000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GENNIE HIGHWAY,2023-08-12T00:00:00Z,NA,2706,CONCEPCION AXEL,CAPUANO PHILLIP,118,1760,1,LRL,T,FM,CO,26900,5,36.919290329197004,train,999,BARBOSA JEIRON,300,120,1830,T,28000,R,FM,300
GENNIE HIGHWAY,2023-07-30T00:00:00Z,NA,2693,BARBOSA JEIRON,CAPUANO PHILLIP,119,1760,3,LRL,D,GD,CO,32000,3,35.15625,train,36.919290329197004,CONCEPCION AXEL,300,118,1760,T,26900,CO,FM,300
GENNIE HIGHWAY,2023-06-23T00:00:00Z,NA,2656,CONCEPCION AXEL,CAPUANO PHILLIP,118,1210,2,LRL,T,TF,CO,27200,6,38.87841658812441,train,35.15625,BARBOSA JEIRON,300,119,1760,D,32000,CO,GD,300
GENNIE HIGHWAY,2022-08-27T00:00:00Z,NA,2356,TORRES JOMAR,CAPUANO DALE,120,1760,6,MTH,T,FM,C,28125,7,36.485253876558225,train,38.87841658812441,CONCEPCION AXEL,300,118,1210,T,27200,CO,TF,300
GENNIE HIGHWAY,2022-07-29T00:00:00Z,NA,2327,BARBOSA JEIRON,CAPUANO DALE,118,1320,2,LRL,T,TF,CO,29720,2,38.33593639074258,train,36.485253876558225,TORRES JOMAR,300,120,1760,T,28125,C,FM,300
GENNIE HIGHWAY,2022-07-17T00:00:00Z,NA,2315,BARBOSA JEIRON,CAPUANO DALE,114,1210,2,LRL,T,FM,CO,41500,4,38.75058713010803,train,38.33593639074258,BARBOSA JEIRON,300,118,1320,T,29720,CO,TF,300
GENNIE HIGHWAY,2022-06-05T00:00:00Z,NA,2273,RODRIGUEZ JAMIE,CAPUANO DALE,123,1760,5,LRL,T,FM,A,49200,5,36.71970624235006,train,38.75058713010803,BARBOSA JEIRON,300,114,1210,T,41500,CO,FM,300
GENNIE HIGHWAY,2022-04-24T00:00:00Z,NA,2231,RODRIGUEZ JAMIE,CAPUANO DALE,123,1760,10,LRL,T,FM,A,55392,3,37.22469237927826,train,36.71970624235006,RODRIGUEZ JAMIE,300,123,1760,T,49200,A,FM,300
GENNIE HIGHWAY,2022-03-20T00:00:00Z,NA,2196,Other,Other,118,1870,5,TAM,T,FM,AO,31500,2,37.21179103025586,train,37.22469237927826,RODRIGUEZ JAMIE,300,123,1760,T,55392,A,FM,300
GENNIE HIGHWAY,2022-02-23T00:00:00Z,NA,2171,Other,Other,118,1760,1,TAM,T,FM,AO,30500,3,37.74771940861906,train,37.21179103025586,Other,300,118,1870,T,31500,AO,FM,300
GEORGIA PINES,2021-07-19T00:00:00Z,NA,1646,Other,HARDESTY LESLIELYN N,123,1760,1,DEL,T,TF,C,20000,7,35.996400359964,train,0,Other,300,0,3000,Other,0,Other,Other,300
GEORGIA PINES,2021-07-10T00:00:00Z,NA,1637,HALLIDAY VINCE,HARDESTY LESLIELYN N,123,1830,8,DEL,T,SF,C,20000,5,36.12412486182029,train,35.996400359964,Other,300,123,1760,T,20000,C,TF,300
GEORGIA PINES,2021-06-19T00:00:00Z,NA,1616,HALLIDAY VINCE,HARDESTY LESLIELYN N,124,1320,1,DEL,D,FT,C,20000,7,35.728463676061935,train,36.12412486182029,HALLIDAY VINCE,300,123,1830,T,20000,C,SF,300
GEORGIA PINES,2021-04-28T00:00:00Z,NA,1564,Other,HARDESTY LESLIELYN N,124,1760,4,TAM,T,FM,C,21100,8,37.367656217562796,train,35.728463676061935,HALLIDAY VINCE,300,124,1320,D,20000,C,FT,300
GEORGIA PINES,2021-03-12T00:00:00Z,NA,1517,ALLEN M,MILLER HERBERT,126,1760,1,TAM,T,FM,C,16100,7,37.27479809484365,train,37.367656217562796,Other,300,124,1760,T,21100,C,FM,300
GEORGIA PINES,2021-02-28T00:00:00Z,NA,1505,ALLEN M,MILLER HERBERT,122,1760,5,TAM,T,FM,M,15600,1,37.39871182214834,train,37.27479809484365,ALLEN M,300,126,1760,T,16100,C,FM,300
GEORGIA PINES,2021-02-13T00:00:00Z,NA,1490,ALLEN M,MILLER HERBERT,122,1980,4,TAM,D,FT,M,14350,4,34.65092402464066,train,37.39871182214834,ALLEN M,300,122,1760,T,15600,M,FM,300
GEORGIA PINES,2021-01-17T00:00:00Z,NA,1463,PRADO E S,MILLER HERBERT,118,1980,4,GP,T,FM,M,32000,6,36.90541279387644,train,34.65092402464066,ALLEN M,300,122,1980,D,14350,M,FT,300
GEORGIA PINES,2020-12-24T00:00:00Z,NA,1439,PRADO E S,MILLER HERBERT,122,1760,4,GP,T,FM,M,32000,8,37.53127606338616,train,36.90541279387644,PRADO E S,300,118,1980,T,32000,M,FM,300
GEORGIA PINES,2020-12-02T00:00:00Z,NA,1417,ALLEN M,MILLER HERBERT,121,1760,9,TAM,T,FM,M,13350,3,36.76470588235294,train,37.53127606338616,PRADO E S,300,122,1760,T,32000,M,FM,300
GINNER,2017-08-05T00:00:00Z,NA,1604,BOWMAN ADAM,POLACHEK JANET,124,1870,2,DEL,D,FT,C,12000,1,35.13041880969875,train,0,Other,300,0,3000,Other,0,Other,Other,300
GINNER,2017-07-22T00:00:00Z,NA,1590,SERPA ANGEL,POLACHEK JANET,124,1760,2,DEL,D,FT,C,12000,3,35.47147502216968,train,35.13041880969875,BOWMAN ADAM,300,124,1870,D,12000,C,FT,300
GINNER,2017-07-08T00:00:00Z,NA,1576,BOWMAN ADAM,POLACHEK JANET,124,1870,6,PRX,D,FT,C,22000,9,34.95065789473684,train,35.47147502216968,SERPA ANGEL,300,124,1760,D,12000,C,FT,300
GINNER,2017-06-22T00:00:00Z,NA,1560,BOWMAN ADAM,POLACHEK JANET,122,1870,3,DEL,D,FT,C,12000,1,35.34793457166621,train,34.95065789473684,BOWMAN ADAM,300,124,1870,D,22000,C,FT,300
GINNER,2017-05-29T00:00:00Z,NA,1536,BOWMAN ADAM,POLACHEK JANET,122,1830,9,PRX,D,GD,C,21000,5,35.60865504358655,train,35.34793457166621,BOWMAN ADAM,300,122,1870,D,12000,C,FT,300
GINNER,2017-04-24T00:00:00Z,NA,1501,BOWMAN ADAM,POLACHEK JANET,122,1830,4,PRX,D,FT,C,21000,6,34.9536074160222,train,35.60865504358655,BOWMAN ADAM,300,122,1830,D,21000,C,GD,300
GINNER,2017-04-10T00:00:00Z,NA,1487,BOWMAN ADAM,POLACHEK JANET,121,1760,5,PRX,D,FT,C,23000,6,35.05355404089582,train,34.9536074160222,BOWMAN ADAM,300,122,1830,D,21000,C,FT,300
GINNER,2017-03-27T00:00:00Z,NA,1473,Other,POLACHEK JANET,115,1830,4,PRX,D,FT,C,27000,7,33.4900404239225,train,35.05355404089582,BOWMAN ADAM,300,121,1760,D,23000,C,FT,300
GINNER,2017-03-06T00:00:00Z,NA,1452,SILVERA RUBEN,POLACHEK JANET,122,1760,6,PRX,D,FT,C,29000,9,34.5290619604834,train,33.4900404239225,Other,300,115,1830,D,27000,C,FT,300
GINNER,2017-02-25T00:00:00Z,NA,1443,SILVERA RUBEN,LAKE SCOTT A,124,1830,1,PRX,D,FT,C,21000,2,34.01964753414358,train,34.5290619604834,SILVERA RUBEN,300,122,1760,D,29000,C,FT,300
GLOBAL PERSPECTIVE,2023-07-29T00:00:00Z,NA,894,PRAT FLAVIEN,BROWN CHAD C,119,1430,9,SAR,D,SY,S,136500,3,37.38496932515338,train,0,Other,300,0,3000,Other,0,Other,Other,300
GLOSSAMER,2023-08-31T00:00:00Z,3,2419,CRISPIN ALEXANDER,ASHBY LYNN,120,1830,10,DEL,T,FM,R,28000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GLOSSAMER,2023-08-17T00:00:00Z,NA,2405,SANCHEZ MYCHEL J,ASHBY LYNN,123,1870,1,CNL,t,FM,C,34500,8,36.7965367965368,train,999,CRISPIN ALEXANDER,300,120,1830,T,28000,R,FM,300
GLOSSAMER,2023-07-07T00:00:00Z,NA,2364,CRISPIN ALEXANDER,ASHBY LYNN,122,1830,3,DEL,T,SF,C,20000,2,35.63577511597313,train,36.7965367965368,SANCHEZ MYCHEL J,300,123,1870,t,34500,C,FM,300
GLOSSAMER,2023-06-22T00:00:00Z,NA,2349,CRISPIN ALEXANDER,ASHBY LYNN,120,1830,3,DEL,D,WF,AO,38500,8,33.39145243694753,train,35.63577511597313,CRISPIN ALEXANDER,300,122,1830,T,20000,C,SF,300
GLOSSAMER,2023-05-25T00:00:00Z,NA,2321,CRISPIN ALEXANDER,ASHBY LYNN,123,1870,3,DEL,T,FM,C,20000,2,36.84616125614102,train,33.39145243694753,CRISPIN ALEXANDER,300,120,1830,D,38500,AO,WF,300
GLOSSAMER,2022-11-13T00:00:00Z,NA,2128,CRISPIN ALEXANDER,ASHBY LYNN,123,1870,2,LRL,T,TF,C,30040,2,36.61688684663986,train,36.84616125614102,CRISPIN ALEXANDER,300,123,1870,T,20000,C,FM,300
GLOSSAMER,2022-10-22T00:00:00Z,NA,2106,CRISPIN ALEXANDER,ASHBY LYNN,118,1870,11,LRL,T,FM,N,50980,5,36.532951289398284,train,36.61688684663986,CRISPIN ALEXANDER,300,123,1870,T,30040,C,TF,300
GLOSSAMER,2022-09-23T00:00:00Z,NA,2077,CRISPIN ALEXANDER,ASHBY LYNN,122,1870,8,DEL,T,FM,CO,34000,4,36.221590909090914,train,36.532951289398284,CRISPIN ALEXANDER,300,118,1870,T,50980,N,FM,300
GLOSSAMER,2022-08-18T00:00:00Z,NA,2041,CRISPIN ALEXANDER,ASHBY LYNN,122,1650,3,DEL,T,FM,CO,28000,3,37.705284325773654,train,36.221590909090914,CRISPIN ALEXANDER,300,122,1870,T,34000,CO,FM,300
GLOSSAMER,2022-08-04T00:00:00Z,NA,2027,CRISPIN ALEXANDER,ASHBY LYNN,122,1870,6,DEL,T,FM,C,21000,1,36.6274059178397,train,37.705284325773654,CRISPIN ALEXANDER,300,122,1650,T,28000,CO,FM,300
GLOSSAMER,2022-07-27T00:00:00Z,NA,2019,CRISPIN ALEXANDER,ASHBY LYNN,122,1650,4,DEL,T,FM,CO,29000,2,37.629613111829634,train,36.6274059178397,CRISPIN ALEXANDER,300,122,1870,T,21000,C,FM,300
GO SUSAN GO,2023-05-16T00:00:00Z,NA,1186,COA KEIBER J,Other,120,1210,1,FL,D,FT,S,32100,7,34.99717194570136,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOING THE DISTANCE,2023-03-26T00:00:00Z,NA,1075,TORRES CRISTIAN A,Other,122,1320,2,OP,D,FT,S,65000,5,37.47917823431427,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOING THE DISTANCE,2023-03-01T00:00:00Z,NA,1050,PARKER D L,Other,120,1320,9,FG,D,FT,S,50000,2,37.57305872529919,train,37.47917823431427,TORRES CRISTIAN A,300,122,1320,D,65000,S,FT,300
GOLD FRANC,2023-08-13T00:00:00Z,NA,1275,LEPAROUX JULIEN R,MCPEEK KENNETH G,119,1210,7,SAR,T,FM,S,136500,5,38.83571316491449,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOLD FRANC,2023-07-01T00:00:00Z,NA,1232,ALVARADO JUNIOR,MCPEEK KENNETH G,118,1760,2,BEL,T,FM,S,90000,5,37.75563712637651,train,38.83571316491449,LEPAROUX JULIEN R,300,119,1210,T,136500,S,FM,300
GOLD FRANC,2023-05-14T00:00:00Z,NA,1184,HERNANDEZ B J JR,MCPEEK KENNETH G,118,1760,1,CD,D,SY,S,120000,10,34.374104841019765,train,37.75563712637651,ALVARADO JUNIOR,300,118,1760,T,90000,S,FM,300
GOLD FRANC,2023-04-20T00:00:00Z,NA,1160,HERNANDEZ B J JR,MCPEEK KENNETH G,120,1760,9,KEE,T,FM,S,100000,8,36.29032258064516,train,34.374104841019765,HERNANDEZ B J JR,300,118,1760,D,120000,S,SY,300
GOOD SKATE,2023-07-27T00:00:00Z,NA,1623,ORTIZ IRAD JR,MAKER MICHAEL J,124,2420,4,SAR,t,FM,AO,156000,2,36.94305545189939,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOOD SKATE,2023-07-01T00:00:00Z,NA,1597,VELAZQUEZ J R,MAKER MICHAEL J,124,2200,5,BEL,t,FM,AO,100000,5,37.36300232480904,train,36.94305545189939,ORTIZ IRAD JR,300,124,2420,t,156000,AO,FM,300
GOOD SKATE,2023-04-29T00:00:00Z,NA,1534,FRANCO MANUEL,MAKER MICHAEL J,120,1760,4,AQU,D,SY,AO,84000,5,36.74969375255207,train,37.36300232480904,VELAZQUEZ J R,300,124,2200,t,100000,AO,FM,300
GOOD SKATE,2023-03-25T00:00:00Z,NA,1499,FRANCO MANUEL,MAKER MICHAEL J,121,2420,1,AQU,D,GD,R,75000,2,34.67600700525394,train,36.74969375255207,FRANCO MANUEL,300,120,1760,D,84000,AO,SY,300
GOOD SKATE,2023-02-26T00:00:00Z,NA,1472,FRANCO MANUEL,MAKER MICHAEL J,120,2200,6,AQU,D,FT,A,82000,1,36.193999839137774,train,34.67600700525394,FRANCO MANUEL,300,121,2420,D,75000,R,GD,300
GOOD SKATE,2023-01-29T00:00:00Z,NA,1444,FRANCO MANUEL,MAKER MICHAEL J,120,1980,4,AQU,D,FT,A,82000,2,35.16540765824434,train,36.193999839137774,FRANCO MANUEL,300,120,2200,D,82000,A,FT,300
GOOD SKATE,2023-01-12T00:00:00Z,NA,1427,CARMOUCHE K,Other,120,1540,1,AQU,D,FT,C,45000,1,36.90253045923149,train,35.16540765824434,FRANCO MANUEL,300,120,1980,D,82000,A,FT,300
GOOD SKATE,2022-12-16T00:00:00Z,NA,1400,HARKIE HEMAN K,Other,119,1540,5,AQU,D,SY,C,65000,2,36.411975494162526,train,36.90253045923149,CARMOUCHE K,300,120,1540,D,45000,C,FT,300
GOOD SKATE,2022-09-29T00:00:00Z,NA,1322,MCCARTHY TREVOR,Other,118,1980,1,BAQ,D,FT,A,105000,8,34.13113096241362,train,36.411975494162526,HARKIE HEMAN K,300,119,1540,D,65000,C,SY,300
GOOD SKATE,2022-08-07T00:00:00Z,NA,1269,GOMEZ JOSE ANTONIO,RODRIGUEZ RUDY R,115,1760,4,SAR,D,FT,C,46000,2,36.140949703844996,train,34.13113096241362,MCCARTHY TREVOR,300,118,1980,D,105000,A,FT,300
GOODBYE KYLE,2023-08-04T00:00:00Z,NA,1206,HIRALDO JOHN,GAUDET LACEY,118,1320,1,DEL,D,FT,A,38500,5,36.84497816593887,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOODBYE KYLE,2023-06-08T00:00:00Z,NA,1149,TALAMO JOSEPH,MCPEEK KENNETH G,118,1870,4,IND,T,FM,A,36000,9,36.2937660119556,train,36.84497816593887,HIRALDO JOHN,300,118,1320,D,38500,A,FT,300
GOODBYE KYLE,2023-05-05T00:00:00Z,NA,1115,HERNANDEZ B J JR,MCPEEK KENNETH G,118,1430,5,CD,D,FT,AO,127000,10,35.029940119760475,train,36.2937660119556,TALAMO JOSEPH,300,118,1870,T,36000,A,FM,300
GOODBYE KYLE,2023-03-05T00:00:00Z,NA,1054,LANERIE C J,MCPEEK KENNETH G,120,1320,3,FG,D,FT,S,35000,1,37.458379578246394,train,35.029940119760475,HERNANDEZ B J JR,300,118,1430,D,127000,AO,FT,300
GRAND ARROW,2023-08-31T00:00:00Z,3,1264,HIRALDO JOHN,Other,118,1830,8,DEL,T,FM,R,28000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GRAND ARROW,2023-08-10T00:00:00Z,NA,1243,HIRALDO JOHN,Other,118,1760,5,DEL,D,MY,AO,38500,4,34.985422740524776,train,999,HIRALDO JOHN,300,118,1830,T,28000,R,FM,300
GRAND ARROW,2023-07-21T00:00:00Z,NA,1223,HIRALDO JOHN,Other,119,1760,1,DEL,D,MY,C,19000,1,35.6753542760876,train,34.985422740524776,HIRALDO JOHN,300,118,1760,D,38500,AO,MY,300
GRAND ARROW,2023-07-06T00:00:00Z,NA,1208,CENTENO D E,BARBOZA VICTOR JR,117,1830,2,DEL,D,FT,C,13000,1,35.1835869741688,train,35.6753542760876,HIRALDO JOHN,300,119,1760,D,19000,C,MY,300
GRAND ARROW,2023-04-23T00:00:00Z,NA,1134,BATISTA JOSE A,BARBOZA VICTOR JR,118,1800,4,TAM,D,FT,M,13000,1,35.97633556593885,train,35.1835869741688,CENTENO D E,300,117,1830,D,13000,C,FT,300
GRAND ARROW,2023-03-01T00:00:00Z,NA,1081,LEON SONNY,BARBOZA VICTOR JR,118,1830,6,GP,D,FT,M,21000,4,36.051062488508315,train,35.97633556593885,BATISTA JOSE A,300,118,1800,D,13000,M,FT,300
GRAND ARROW,2022-11-25T00:00:00Z,NA,985,REYES LEONEL,BARBOZA VICTOR JR,118,1870,2,GP,D,FT,M,21000,5,35.58801637513955,train,36.051062488508315,LEON SONNY,300,118,1830,D,21000,M,FT,300
GRAND ARROW,2022-10-30T00:00:00Z,NA,959,REYES LEONEL,BARBOZA VICTOR JR,118,1830,2,GP,D,FT,M,21000,4,36.096256684491976,train,35.58801637513955,REYES LEONEL,300,118,1870,D,21000,M,FT,300
GRAND ARROW,2022-09-18T00:00:00Z,NA,917,REYES LEONEL,BARBOZA VICTOR JR,118,1830,6,GP,D,FT,M,32000,7,35.574812946035145,train,36.096256684491976,REYES LEONEL,300,118,1830,D,21000,M,FT,300
GRAND SONATA,2023-07-30T00:00:00Z,NA,1567,CASTELLANO J J,PLETCHER TODD A,122,1870,8,SAR,T,TF,AO,162500,9,37.47795414462081,train,0,Other,300,0,3000,Other,0,Other,Other,300
GRAND SONATA,2022-12-26T00:00:00Z,NA,1351,CASTELLANO J J,PLETCHER TODD A,124,1870,2,GP,D,FT,N,100000,5,37.98788360313835,train,37.47795414462081,CASTELLANO J J,300,122,1870,T,162500,AO,TF,300
GRAND SONATA,2022-11-19T00:00:00Z,NA,1314,CASTELLANO J J,PLETCHER TODD A,124,1870,2,AQU,t,FM,N,135000,3,36.57137393632278,train,37.98788360313835,CASTELLANO J J,300,124,1870,D,100000,N,FT,300
GRAND SONATA,2022-10-22T00:00:00Z,NA,1286,ALVARADO JUNIOR,PLETCHER TODD A,120,1980,2,BAQ,T,FM,G2,300000,3,36.60520607375271,train,36.57137393632278,CASTELLANO J J,300,124,1870,t,135000,N,FM,300
GRAND SONATA,2022-09-05T00:00:00Z,NA,1239,GAFFALIONE TYLER,PLETCHER TODD A,124,2310,1,KD,T,TF,G3,750000,2,34.732431637753606,train,36.60520607375271,ALVARADO JUNIOR,300,120,1980,T,300000,G2,FM,300
GRAND SONATA,2022-08-06T00:00:00Z,NA,1209,GAFFALIONE TYLER,PLETCHER TODD A,122,2090,2,SAR,T,FM,G1,1000000,8,37.575810846444575,train,34.732431637753606,GAFFALIONE TYLER,300,124,2310,T,750000,G3,TF,300
GRAND SONATA,2022-07-09T00:00:00Z,NA,1181,GAFFALIONE TYLER,PLETCHER TODD A,122,2200,5,BEL,t,FM,G1,1000000,4,37.45630098218745,train,37.575810846444575,GAFFALIONE TYLER,300,122,2090,T,1000000,G1,FM,300
GRAND SONATA,2022-06-04T00:00:00Z,NA,1146,GAFFALIONE TYLER,PLETCHER TODD A,120,1980,2,CD,T,FM,N,200000,3,36.67149583484245,train,37.45630098218745,GAFFALIONE TYLER,300,122,2200,t,1000000,G1,FM,300
GRAND SONATA,2022-04-08T00:00:00Z,NA,1089,GAFFALIONE TYLER,PLETCHER TODD A,118,1870,4,KEE,T,TF,G3,400000,2,36.25936107687933,train,36.67149583484245,GAFFALIONE TYLER,300,120,1980,T,200000,N,FM,300
GRAND SONATA,2022-02-05T00:00:00Z,NA,1027,GAFFALIONE TYLER,PLETCHER TODD A,123,1870,1,GP,T,FM,G3,100000,1,37.67359401162218,train,36.25936107687933,GAFFALIONE TYLER,300,118,1870,T,400000,G3,TF,300
GRAND SPUN,2023-08-31T00:00:00Z,1,1233,CEDENO CAROL,Other,117,1210,2,DEL,D,FT,C,13000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GRAND SPUN,2023-08-05T00:00:00Z,NA,1207,IGNACIO EDUVIEL,ALVARADO DIANE,118,1760,7,DEL,D,FT,C,13000,6,34.36426116838488,train,999,CEDENO CAROL,300,117,1210,D,13000,C,FT,300
GRAND SPUN,2023-07-19T00:00:00Z,NA,1190,IGNACIO EDUVIEL,ALVARADO DIANE,114,1320,1,DEL,D,WF,C,26000,6,35.488958990536275,train,34.36426116838488,IGNACIO EDUVIEL,300,118,1760,D,13000,C,FT,300
GRAND SPUN,2023-06-01T00:00:00Z,NA,1142,MARIN SAMUEL,ALVARADO DIANE,118,1830,9,DEL,T,FM,C,25000,12,36.629629300145005,train,35.488958990536275,IGNACIO EDUVIEL,300,114,1320,D,26000,C,WF,300
GRAND SPUN,2023-04-02T00:00:00Z,NA,1082,Other,ALVARADO DIANE,111,1760,2,TAM,T,FM,CO,28000,7,36.09022556390977,train,36.629629300145005,MARIN SAMUEL,300,118,1830,T,25000,C,FM,300
GRAND SPUN,2022-12-17T00:00:00Z,NA,976,BATISTA JOSE A,BARBOZA VICTOR JR,119,1800,3,TAM,D,FT,M,18500,1,35.357900526439856,train,36.09022556390977,Other,300,111,1760,T,28000,CO,FM,300
GRAND SPUN,2022-11-25T00:00:00Z,NA,954,REYES LEONEL,BARBOZA VICTOR JR,118,1100,2,GP,D,FT,S,50000,6,37.52501667778519,train,35.357900526439856,BATISTA JOSE A,300,119,1800,D,18500,M,FT,300
GRAYWING,2023-08-01T00:00:00Z,NA,1934,DAVIS DYLAN,ENGLEHART JEFFREY S,122,1210,2,FL,D,FT,A,24000,3,37.37541528239203,train,0,Other,300,0,3000,Other,0,Other,Other,300
GRAYWING,2023-07-17T00:00:00Z,NA,1919,DAVILA J R JR,ENGLEHART JEFFREY S,122,1320,2,FL,D,FT,A,24000,4,37.41685144124168,train,37.37541528239203,DAVIS DYLAN,300,122,1210,D,24000,A,FT,300
GRAYWING,2023-05-02T00:00:00Z,NA,1843,BARBARAN ERIK,RADOSEVICH JEFF,121,1320,3,TDN,D,SY,AO,31400,6,36.01921024546425,train,37.41685144124168,DAVILA J R JR,300,122,1320,D,24000,A,FT,300
GRAYWING,2023-03-30T00:00:00Z,NA,1810,BARBARAN ERIK,RADOSEVICH JEFF,123,1320,2,MVR,D,FT,A,31900,4,37.29796933278077,train,36.01921024546425,BARBARAN ERIK,300,121,1320,D,31400,AO,SY,300
GRAYWING,2023-03-13T00:00:00Z,NA,1793,BARBARAN ERIK,RADOSEVICH JEFF,124,1320,5,MVR,D,GD,AO,27500,1,37.92134831460673,train,37.29796933278077,BARBARAN ERIK,300,123,1320,D,31900,A,FT,300
GRAYWING,2023-01-17T00:00:00Z,NA,1738,BARBARAN ERIK,RADOSEVICH JEFF,126,1320,4,MVR,D,MY,A,26400,1,37.620175560819284,train,37.92134831460673,BARBARAN ERIK,300,124,1320,D,27500,AO,GD,300
GRAYWING,2023-01-02T00:00:00Z,NA,1723,BARBARAN ERIK,RADOSEVICH JEFF,124,1210,3,MVR,D,MY,A,25900,1,37.35285239963778,train,37.620175560819284,BARBARAN ERIK,300,126,1320,D,26400,A,MY,300
